period,stateid,stateDescription,sectorid,sectorName,customers,price,revenue,sales,year,month
2012-05-01,SC,South Carolina,TRA,transportation,0.0,0.0,0.0,0.0,2012,5
2012-05-01,SC,South Carolina,RES,residential,2112352.0,11.4,245.79369,2156.74427,2012,5
2012-05-01,SC,South Carolina,IND,industrial,4439.0,6.0,146.16495,2436.09202,2012,5
2012-05-01,DC,District of Columbia,RES,residential,231894.0,12.39,16.94759,136.73966,2012,5
2012-05-01,SC,South Carolina,COM,commercial,342817.0,9.19,169.53275,1844.20332,2012,5
2012-05-01,DC,District of Columbia,TRA,transportation,1.0,9.47,2.81699,29.74835,2012,5
2012-05-01,RI,Rhode Island,TRA,transportation,1.0,11.79,0.22112,1.87612,2012,5
2012-05-01,MT,Montana,ALL,all sectors,580541.0,8.2,83.53839,1018.79599,2012,5
2012-05-01,FL,Florida,ALL,all sectors,10482536.0,10.05,1891.99581,18822.0301,2012,5
2012-05-01,FL,Florida,COM,commercial,1233668.0,9.36,756.65659,8085.2484,2012,5
2012-05-01,FL,Florida,IND,industrial,18827.0,7.84,113.4439,1447.91238,2012,5
2012-05-01,WNC,West North Central,ALL,all sectors,10580664.0,8.44,1956.36021,23189.98397,2012,5
2012-05-01,ENC,East North Central,TRA,transportation,7.0,6.01,2.96138,49.2931,2012,5
2012-05-01,ENC,East North Central,RES,residential,19569947.0,12.53,1685.51736,13446.88019,2012,5
2012-05-01,SC,South Carolina,ALL,all sectors,2459608.0,8.72,561.49138,6437.03961,2012,5
2012-05-01,OK,Oklahoma,ALL,all sectors,1964126.0,7.47,375.47541,5029.44457,2012,5
2012-05-01,OH,Ohio,TRA,transportation,2.0,6.83,0.15496,2.27002,2012,5
2012-05-01,OH,Ohio,RES,residential,4871011.0,11.85,437.78283,3693.71324,2012,5
2012-05-01,RI,Rhode Island,ALL,all sectors,484655.0,12.54,74.25315,592.35082,2012,5
2012-05-01,PA,Pennsylvania,TRA,transportation,14.0,8.14,5.88629,72.29479,2012,5
2012-05-01,PA,Pennsylvania,RES,residential,5262540.0,12.99,452.64645,3485.2378,2012,5
2012-05-01,MS,Mississippi,IND,industrial,7297.0,6.01,84.59322,1408.51365,2012,5
2012-05-01,ND,North Dakota,COM,commercial,62840.0,7.92,30.462,384.54895,2012,5
2012-05-01,ND,North Dakota,IND,industrial,4455.0,6.52,26.84261,411.39209,2012,5
2012-05-01,ND,North Dakota,RES,residential,340667.0,9.6,26.1298,272.08384,2012,5
2012-05-01,MS,Mississippi,COM,commercial,227611.0,9.16,104.78677,1144.01918,2012,5
2012-05-01,TN,Tennessee,RES,residential,2721226.0,10.24,279.07238,2725.43701,2012,5
2012-05-01,TN,Tennessee,IND,industrial,1947.0,6.33,156.20297,2466.50949,2012,5
2012-05-01,TN,Tennessee,COM,commercial,465921.0,10.22,231.27836,2262.37873,2012,5
2012-05-01,ND,North Dakota,TRA,transportation,0.0,0.0,0.0,0.0,2012,5
2012-05-01,TN,Tennessee,ALL,all sectors,3189095.0,8.94,666.56991,7454.46742,2012,5
2012-05-01,NEW,New England,IND,industrial,34115.0,11.71,257.68223,2199.93747,2012,5
2012-05-01,NEW,New England,RES,residential,6192221.0,15.99,518.20535,3240.44154,2012,5
2012-05-01,OH,Ohio,ALL,all sectors,5503900.0,8.9,1102.4835,12391.84715,2012,5
2012-05-01,NEW,New England,TRA,transportation,5.0,6.17,2.95267,47.83201,2012,5
2012-05-01,OH,Ohio,COM,commercial,613291.0,9.43,384.76159,4078.26679,2012,5
2012-05-01,OH,Ohio,IND,industrial,19596.0,6.06,279.78412,4617.5971,2012,5
2012-05-01,FL,Florida,RES,residential,9230039.0,11.0,1021.2936,9281.44872,2012,5
2012-05-01,FL,Florida,TRA,transportation,2.0,8.11,0.60172,7.4206,2012,5
2012-05-01,OK,Oklahoma,COM,commercial,268054.0,7.15,132.09249,1846.7937,2012,5
2012-05-01,OR,Oregon,RES,residential,1642101.0,9.86,129.88712,1317.30199,2012,5
2012-05-01,OR,Oregon,TRA,transportation,4.0,8.34,0.16545,1.98456,2012,5
2012-05-01,RI,Rhode Island,RES,residential,425560.0,14.41,31.29359,217.17311,2012,5
2012-05-01,NJ,New Jersey,TRA,transportation,6.0,8.91,2.12352,23.84261,2012,5
2012-05-01,NJ,New Jersey,RES,residential,3447645.0,15.93,314.91555,1976.2633,2012,5
2012-05-01,NJ,New Jersey,IND,industrial,12570.0,10.08,74.08184,734.97407,2012,5
2012-05-01,NJ,New Jersey,COM,commercial,482250.0,12.72,412.09875,3240.76904,2012,5
2012-05-01,NJ,New Jersey,ALL,all sectors,3942471.0,13.44,803.21966,5975.84902,2012,5
2012-05-01,NH,New Hampshire,TRA,transportation,0.0,0.0,0.0,0.0,2012,5
2012-05-01,NH,New Hampshire,RES,residential,602463.0,16.53,49.53203,299.61747,2012,5
2012-05-01,NH,New Hampshire,IND,industrial,3466.0,11.67,17.92049,153.52825,2012,5
2012-05-01,MAT,Middle Atlantic,ALL,all sectors,17948390.0,12.4,3468.31604,27964.50825,2012,5
2012-05-01,MAT,Middle Atlantic,COM,commercial,2207075.0,12.72,1594.65696,12541.45917,2012,5
2012-05-01,MAT,Middle Atlantic,IND,industrial,45650.0,7.42,453.18011,6105.32845,2012,5
2012-05-01,MAT,Middle Atlantic,RES,residential,15695639.0,15.34,1382.53782,9009.7822,2012,5
2012-05-01,MAT,Middle Atlantic,TRA,transportation,26.0,12.32,37.94115,307.93844,2012,5
2012-05-01,ENC,East North Central,ALL,all sectors,22037839.0,9.29,4299.57742,46288.86708,2012,5
2012-05-01,ENC,East North Central,COM,commercial,2406247.0,9.62,1471.60544,15297.51892,2012,5
2012-05-01,ENC,East North Central,IND,industrial,61638.0,6.51,1139.49323,17495.17488,2012,5
2012-05-01,OR,Oregon,IND,industrial,24511.0,5.45,55.37927,1015.64706,2012,5
2012-05-01,RI,Rhode Island,IND,industrial,1913.0,10.59,8.28003,78.17913,2012,5
2012-05-01,OR,Oregon,COM,commercial,238100.0,8.47,109.36932,1291.89279,2012,5
2012-05-01,OK,Oklahoma,IND,industrial,18378.0,5.24,72.96648,1393.78573,2012,5
2012-05-01,OK,Oklahoma,RES,residential,1677694.0,9.53,170.41645,1788.86514,2012,5
2012-05-01,OK,Oklahoma,TRA,transportation,0.0,0.0,0.0,0.0,2012,5
2012-05-01,OR,Oregon,ALL,all sectors,1904716.0,8.13,294.80116,3626.82641,2012,5
2012-05-01,GA,Georgia,ALL,all sectors,4636564.0,9.2,1009.38764,10970.50047,2012,5
2012-05-01,GA,Georgia,COM,commercial,548324.0,9.65,387.60278,4017.94333,2012,5
2012-05-01,GA,Georgia,IND,industrial,17722.0,5.73,159.04634,2773.55523,2012,5
2012-05-01,GA,Georgia,RES,residential,4070517.0,11.08,461.7018,4166.23463,2012,5
2012-05-01,GA,Georgia,TRA,transportation,1.0,8.12,1.03673,12.76729,2012,5
2012-05-01,MT,Montana,RES,residential,472961.0,10.13,33.07052,326.33663,2012,5
2012-05-01,MT,Montana,TRA,transportation,0.0,0.0,0.0,0.0,2012,5
2012-05-01,NE,Nebraska,ALL,all sectors,1006992.0,7.89,190.27138,2412.41579,2012,5
2012-05-01,NE,Nebraska,COM,commercial,147420.0,8.07,61.03462,756.32178,2012,5
2012-05-01,NE,Nebraska,IND,industrial,54015.0,6.64,68.05047,1024.32588,2012,5
2012-05-01,NE,Nebraska,RES,residential,805557.0,9.68,61.1863,631.76813,2012,5
2012-05-01,NE,Nebraska,TRA,transportation,0.0,0.0,0.0,0.0,2012,5
2012-05-01,NV,Nevada,ALL,all sectors,1237514.0,8.57,260.30754,3039.04915,2012,5
2012-05-01,NV,Nevada,COM,commercial,154454.0,8.83,73.56489,833.01134,2012,5
2012-05-01,NV,Nevada,IND,industrial,3860.0,5.56,68.24493,1226.72566,2012,5
2012-05-01,HI,Hawaii,ALL,all sectors,480582.0,35.01,282.40866,806.5978,2012,5
2012-05-01,RI,Rhode Island,COM,commercial,57181.0,11.68,34.45842,295.12246,2012,5
2012-05-01,WNC,West North Central,IND,industrial,114058.0,6.09,476.47727,7818.70366,2012,5
2012-05-01,WNC,West North Central,TRA,transportation,2.0,7.05,0.19565,2.77426,2012,5
2012-05-01,WNC,West North Central,RES,residential,9091258.0,10.88,779.41586,7162.8173,2012,5
2012-05-01,PA,Pennsylvania,ALL,all sectors,5974978.0,9.68,1092.56829,11286.12325,2012,5
2012-05-01,PA,Pennsylvania,COM,commercial,687441.0,9.51,328.68202,3457.16725,2012,5
2012-05-01,PA,Pennsylvania,IND,industrial,24983.0,7.15,305.35353,4271.42342,2012,5
2012-05-01,WSC,West South Central,IND,industrial,166080.0,5.27,706.44819,13399.28421,2012,5
2012-05-01,WSC,West South Central,RES,residential,14822446.0,10.24,1642.47269,16039.51818,2012,5
2012-05-01,WSC,West South Central,TRA,transportation,4.0,10.43,0.66603,6.38342,2012,5
2012-05-01,CT,Connecticut,TRA,transportation,2.0,8.61,1.56818,18.20903,2012,5
2012-05-01,DE,Delaware,ALL,all sectors,451240.0,10.77,95.24336,884.00824,2012,5
2012-05-01,DE,Delaware,COM,commercial,51041.0,9.88,34.23047,346.35073,2012,5
2012-05-01,DE,Delaware,IND,industrial,854.0,7.92,19.95357,251.85655,2012,5
2012-05-01,DE,Delaware,RES,residential,399345.0,14.37,41.05932,285.80095,2012,5
2012-05-01,MTN,Mountain,ALL,all sectors,10437461.0,8.81,1955.43456,22193.87957,2012,5
2012-05-01,WNC,West North Central,COM,commercial,1375346.0,8.53,700.27143,8205.68875,2012,5
2012-05-01,DE,Delaware,TRA,transportation,0.0,0.0,0.0,0.0,2012,5
2012-05-01,MS,Mississippi,ALL,all sectors,1491560.0,8.41,323.56857,3846.06635,2012,5
2012-05-01,MN,Minnesota,RES,residential,2316661.0,11.3,172.02781,1522.32465,2012,5
2012-05-01,ESC,East South Central,TRA,transportation,1.0,11.4,0.01621,0.14218,2012,5
2012-05-01,ESC,East South Central,RES,residential,8048821.0,10.4,869.59136,8357.75587,2012,5
2012-05-01,ESC,East South Central,IND,industrial,23571.0,5.89,627.63497,10662.98872,2012,5
2012-05-01,ESC,East South Central,COM,commercial,1349779.0,9.83,681.04826,6928.50267,2012,5
2012-05-01,ESC,East South Central,ALL,all sectors,9422172.0,8.39,2178.2908,25949.38945,2012,5
2012-05-01,SAT,South Atlantic,TRA,transportation,11.0,8.8,9.83759,111.76021,2012,5
2012-05-01,SAT,South Atlantic,RES,residential,26590710.0,11.24,2882.99841,25642.0961,2012,5
2012-05-01,SAT,South Atlantic,IND,industrial,78991.0,6.44,792.24286,12294.60437,2012,5
2012-05-01,MI,Michigan,TRA,transportation,1.0,7.54,0.05306,0.70369,2012,5
2012-05-01,SAT,South Atlantic,COM,commercial,3658792.0,9.28,2429.32615,26171.90399,2012,5
2012-05-01,SAT,South Atlantic,ALL,all sectors,30328504.0,9.52,6114.40501,64220.36467,2012,5
2012-05-01,MN,Minnesota,ALL,all sectors,2606261.0,8.47,449.47585,5308.49656,2012,5
2012-05-01,MN,Minnesota,COM,commercial,278683.0,8.59,154.55756,1798.24744,2012,5
2012-05-01,MN,Minnesota,IND,industrial,10916.0,6.18,122.78012,1986.53388,2012,5
2012-05-01,MN,Minnesota,TRA,transportation,1.0,7.94,0.11036,1.3906,2012,5
2012-05-01,WSC,West South Central,ALL,all sectors,17084914.0,7.95,3612.94576,45451.84027,2012,5
2012-05-01,DC,District of Columbia,ALL,all sectors,258414.0,12.03,115.18108,957.07911,2012,5
2012-05-01,MTN,Mountain,IND,industrial,87184.0,6.01,424.27828,7056.15387,2012,5
2012-05-01,AZ,Arizona,TRA,transportation,0.0,0.0,0.0,0.0,2012,5
2012-05-01,CT,Connecticut,COM,commercial,151332.0,14.69,149.9511,1020.93656,2012,5
2012-05-01,MS,Mississippi,RES,residential,1256652.0,10.37,134.18859,1293.53352,2012,5
2012-05-01,MS,Mississippi,TRA,transportation,0.0,0.0,0.0,0.0,2012,5
2012-05-01,CT,Connecticut,IND,industrial,4667.0,12.4,37.12649,299.34595,2012,5
2012-05-01,MTN,Mountain,COM,commercial,1324775.0,9.16,731.21235,7979.93915,2012,5
2012-05-01,CT,Connecticut,RES,residential,1454560.0,17.71,149.75896,845.47838,2012,5
2012-05-01,PACN,Pacific Noncontiguous,ALL,all sectors,804377.0,28.2,362.98102,1287.2082,2012,5
2012-05-01,PACC,Pacific Contiguous,TRA,transportation,22.0,6.6,4.02566,60.96178,2012,5
2012-05-01,DC,District of Columbia,IND,industrial,1.0,4.65,0.94118,20.25608,2012,5
2012-05-01,PACC,Pacific Contiguous,RES,residential,17813800.0,12.77,1337.3342,10471.00785,2012,5
2012-05-01,DC,District of Columbia,COM,commercial,26518.0,12.26,94.47532,770.33502,2012,5
2012-05-01,MTN,Mountain,RES,residential,9025499.0,11.18,799.19602,7149.91694,2012,5
2012-05-01,MTN,Mountain,TRA,transportation,3.0,9.5,0.74791,7.86961,2012,5
2012-05-01,PACC,Pacific Contiguous,ALL,all sectors,20402976.0,10.92,3429.56178,31405.47464,2012,5
2012-05-01,WSC,West South Central,COM,commercial,2096384.0,7.89,1263.35885,16006.65446,2012,5
2012-05-01,PACC,Pacific Contiguous,COM,commercial,2462872.0,11.39,1554.15843,13642.33517,2012,5
2012-05-01,MT,Montana,IND,industrial,6114.0,4.97,15.4298,310.26891,2012,5
2012-05-01,PACC,Pacific Contiguous,IND,industrial,126282.0,7.39,534.0435,7231.16984,2012,5
2012-06-01,NC,North Carolina,COM,commercial,653080.0,8.65,361.58173,4182.55765,2012,6
2012-06-01,NY,New York,RES,residential,7258348.0,18.31,757.32897,4135.25376,2012,6
2012-06-01,NY,New York,TRA,transportation,7.0,14.61,31.72015,217.13022,2012,6
2012-06-01,NC,North Carolina,ALL,all sectors,4893982.0,9.21,1035.81262,11252.21392,2012,6
2012-06-01,DC,District of Columbia,ALL,all sectors,257392.0,12.03,120.2206,999.64626,2012,6
2012-06-01,CT,Connecticut,RES,residential,1453694.0,17.3,169.39488,979.4406,2012,6
2012-06-01,DE,Delaware,TRA,transportation,0.0,0.0,0.0,0.0,2012,6
2012-06-01,NC,North Carolina,IND,industrial,10480.0,6.53,151.27196,2317.1696,2012,6
2012-06-01,DE,Delaware,ALL,all sectors,451906.0,11.34,112.96461,996.09644,2012,6
2012-06-01,DE,Delaware,COM,commercial,51152.0,10.17,39.54514,388.96921,2012,6
2012-06-01,DE,Delaware,IND,industrial,860.0,8.91,20.16251,226.22762,2012,6
2012-06-01,DE,Delaware,RES,residential,399894.0,13.98,53.25696,380.8996,2012,6
2012-06-01,CT,Connecticut,TRA,transportation,2.0,9.04,1.33455,14.75846,2012,6
2012-06-01,DC,District of Columbia,COM,commercial,26534.0,12.03,92.94212,772.66301,2012,6
2012-06-01,AL,Alabama,RES,residential,2151504.0,11.56,340.71874,2948.33058,2012,6
2012-06-01,AL,Alabama,TRA,transportation,0.0,0.0,0.0,0.0,2012,6
2012-06-01,NE,Nebraska,IND,industrial,53301.0,7.21,82.7883,1148.74021,2012,6
2012-06-01,NE,Nebraska,COM,commercial,147222.0,8.71,70.02407,804.40709,2012,6
2012-06-01,AK,Alaska,ALL,all sectors,326153.0,16.29,76.07302,466.9367,2012,6
2012-06-01,MT,Montana,ALL,all sectors,580690.0,8.16,87.09581,1067.71865,2012,6
2012-06-01,AK,Alaska,COM,commercial,48833.0,15.13,32.95691,217.87831,2012,6
2012-06-01,AK,Alaska,IND,industrial,1254.0,16.15,16.35863,101.26292,2012,6
2012-06-01,MT,Montana,COM,commercial,101459.0,9.1,35.50869,390.36394,2012,6
2012-06-01,MT,Montana,IND,industrial,7559.0,4.93,17.06647,346.2616,2012,6
2012-06-01,MT,Montana,RES,residential,471672.0,10.43,34.52065,331.09312,2012,6
2012-06-01,MT,Montana,TRA,transportation,0.0,0.0,0.0,0.0,2012,6
2012-06-01,NE,Nebraska,ALL,all sectors,1005632.0,8.71,244.89446,2813.27119,2012,6
2012-06-01,AL,Alabama,IND,industrial,7229.0,7.14,198.47977,2780.94435,2012,6
2012-06-01,AL,Alabama,COM,commercial,358084.0,10.74,214.76604,1999.46914,2012,6
2012-06-01,MO,Missouri,TRA,transportation,1.0,10.34,0.15765,1.52448,2012,6
2012-06-01,DC,District of Columbia,RES,residential,230856.0,13.18,23.59462,179.04826,2012,6
2012-06-01,DC,District of Columbia,TRA,transportation,1.0,8.93,2.62566,29.41667,2012,6
2012-06-01,ESC,East South Central,COM,commercial,1351310.0,9.99,744.21628,7452.28732,2012,6
2012-06-01,CT,Connecticut,ALL,all sectors,1609677.0,15.37,368.51006,2397.05386,2012,6
2012-06-01,CO,Colorado,TRA,transportation,1.0,10.01,0.42036,4.199,2012,6
2012-06-01,FL,Florida,ALL,all sectors,9737033.0,10.51,2144.0245,20403.85364,2012,6
2012-06-01,FL,Florida,COM,commercial,1151138.0,9.61,793.01448,8253.21523,2012,6
2012-06-01,DC,District of Columbia,IND,industrial,1.0,5.71,1.0582,18.51832,2012,6
2012-06-01,FL,Florida,IND,industrial,17433.0,8.29,117.29484,1414.87069,2012,6
2012-06-01,FL,Florida,RES,residential,8568460.0,11.49,1233.08721,10728.11254,2012,6
2012-06-01,CO,Colorado,RES,residential,2148159.0,12.01,191.72832,1596.88057,2012,6
2012-06-01,CO,Colorado,IND,industrial,16109.0,7.03,95.1388,1354.13698,2012,6
2012-06-01,CO,Colorado,COM,commercial,348908.0,9.93,181.55407,1828.31279,2012,6
2012-06-01,MO,Missouri,RES,residential,2698472.0,11.53,372.7111,3231.66399,2012,6
2012-06-01,AL,Alabama,ALL,all sectors,2516817.0,9.76,753.96455,7728.74406,2012,6
2012-06-01,KY,Kentucky,COM,commercial,298599.0,8.91,150.26375,1687.04033,2012,6
2012-06-01,MO,Missouri,COM,commercial,373321.0,9.54,264.62467,2774.226,2012,6
2012-06-01,MO,Missouri,IND,industrial,8908.0,6.91,103.14582,1493.63848,2012,6
2012-06-01,MI,Michigan,IND,industrial,13238.0,7.81,217.26207,2783.41668,2012,6
2012-06-01,CA,California,COM,commercial,1829376.0,15.19,1636.34997,10769.44726,2012,6
2012-06-01,CA,California,IND,industrial,74008.0,11.19,451.79705,4039.22755,2012,6
2012-06-01,CA,California,RES,residential,13105255.0,15.92,1138.28436,7148.50528,2012,6
2012-06-01,CA,California,TRA,transportation,12.0,6.79,3.93937,58.04544,2012,6
2012-06-01,NEW,New England,RES,residential,6216179.0,15.96,595.45903,3730.62744,2012,6
2012-06-01,NEW,New England,TRA,transportation,5.0,6.45,2.85206,44.19407,2012,6
2012-06-01,MAT,Middle Atlantic,ALL,all sectors,18219611.0,13.2,4017.02187,30425.98818,2012,6
2012-06-01,CO,Colorado,ALL,all sectors,2513177.0,9.8,468.84155,4783.52934,2012,6
2012-06-01,MAT,Middle Atlantic,COM,commercial,2208779.0,13.54,1832.01288,13533.89622,2012,6
2012-06-01,MAT,Middle Atlantic,IND,industrial,45604.0,7.68,428.79637,5584.3234,2012,6
2012-06-01,MI,Michigan,COM,commercial,521305.0,11.1,390.80605,3519.86529,2012,6
2012-06-01,MI,Michigan,ALL,all sectors,4778190.0,11.12,1044.27159,9391.47551,2012,6
2012-06-01,MA,Massachusetts,TRA,transportation,2.0,4.61,1.27636,27.67733,2012,6
2012-06-01,MI,Michigan,RES,residential,4243646.0,14.13,436.15699,3087.55829,2012,6
2012-06-01,MN,Minnesota,ALL,all sectors,2604922.0,9.19,531.75116,5787.06373,2012,6
2012-06-01,MN,Minnesota,TRA,transportation,1.0,9.17,0.12329,1.3448,2012,6
2012-06-01,MS,Mississippi,COM,commercial,227699.0,9.26,115.19802,1243.95907,2012,6
2012-06-01,MS,Mississippi,IND,industrial,7498.0,6.94,97.21446,1401.09619,2012,6
2012-06-01,MS,Mississippi,RES,residential,1257726.0,10.26,174.8415,1704.69487,2012,6
2012-06-01,MS,Mississippi,TRA,transportation,0.0,0.0,0.0,0.0,2012,6
2012-06-01,AR,Arkansas,IND,industrial,38334.0,6.2,90.3411,1457.54829,2012,6
2012-06-01,AR,Arkansas,COM,commercial,182197.0,7.83,87.25193,1113.64144,2012,6
2012-06-01,AR,Arkansas,ALL,all sectors,1553297.0,7.95,333.88757,4201.9108,2012,6
2012-06-01,GA,Georgia,ALL,all sectors,4639337.0,9.86,1167.02842,11840.22998,2012,6
2012-06-01,MN,Minnesota,RES,residential,2315788.0,11.79,218.35002,1851.51878,2012,6
2012-06-01,MN,Minnesota,IND,industrial,10836.0,6.71,133.71042,1993.02629,2012,6
2012-06-01,FL,Florida,TRA,transportation,2.0,8.2,0.62797,7.65518,2012,6
2012-06-01,MN,Minnesota,COM,commercial,278297.0,9.25,179.56742,1941.17387,2012,6
2012-06-01,MO,Missouri,ALL,all sectors,3080702.0,9.87,740.63924,7501.05294,2012,6
2012-06-01,ENC,East North Central,ALL,all sectors,22036666.0,9.35,4749.98652,50781.73538,2012,6
2012-06-01,ENC,East North Central,COM,commercial,2409033.0,9.41,1545.65186,16433.45973,2012,6
2012-06-01,MI,Michigan,TRA,transportation,1.0,7.32,0.04648,0.63526,2012,6
2012-06-01,MA,Massachusetts,RES,residential,2709421.0,15.48,250.94647,1620.84007,2012,6
2012-06-01,MA,Massachusetts,IND,industrial,21040.0,13.57,192.09982,1415.89087,2012,6
2012-06-01,OK,Oklahoma,COM,commercial,268351.0,7.54,137.66484,1825.34354,2012,6
2012-06-01,OK,Oklahoma,ALL,all sectors,1965830.0,7.75,428.04488,5523.90069,2012,6
2012-06-01,OH,Ohio,TRA,transportation,2.0,6.99,0.16046,2.29638,2012,6
2012-06-01,OH,Ohio,RES,residential,4863736.0,12.24,559.56741,4569.853,2012,6
2012-06-01,IA,Iowa,IND,industrial,7178.0,5.45,90.54954,1662.45058,2012,6
2012-06-01,IA,Iowa,RES,residential,1332879.0,11.32,141.2064,1247.80645,2012,6
2012-06-01,IA,Iowa,TRA,transportation,0.0,0.0,0.0,0.0,2012,6
2012-06-01,KS,Kansas,ALL,all sectors,1468136.0,9.93,382.01453,3848.1111,2012,6
2012-06-01,SAT,South Atlantic,RES,residential,25936223.0,11.71,3532.09163,30159.49391,2012,6
2012-06-01,SAT,South Atlantic,TRA,transportation,11.0,8.64,9.72134,112.46641,2012,6
2012-06-01,ESC,East South Central,ALL,all sectors,9434611.0,9.0,2495.91688,27738.92356,2012,6
2012-06-01,KS,Kansas,COM,commercial,224085.0,9.7,139.24831,1435.26907,2012,6
2012-06-01,KS,Kansas,IND,industrial,25702.0,7.53,70.89368,942.10451,2012,6
2012-06-01,KS,Kansas,RES,residential,1218349.0,11.69,171.87254,1470.73753,2012,6
2012-06-01,KS,Kansas,TRA,transportation,0.0,0.0,0.0,0.0,2012,6
2012-06-01,KY,Kentucky,ALL,all sectors,2230788.0,7.62,553.30254,7265.41243,2012,6
2012-06-01,OK,Oklahoma,IND,industrial,18378.0,5.22,74.38108,1425.01016,2012,6
2012-06-01,OK,Oklahoma,RES,residential,1679101.0,9.5,215.99896,2273.54698,2012,6
2012-06-01,SAT,South Atlantic,IND,industrial,76338.0,6.76,800.61721,11837.60724,2012,6
2012-06-01,MAT,Middle Atlantic,RES,residential,15965201.0,15.61,1716.52611,10995.11166,2012,6
2012-06-01,MAT,Middle Atlantic,TRA,transportation,27.0,12.69,39.68653,312.6569,2012,6
2012-06-01,MA,Massachusetts,COM,commercial,389443.0,14.27,216.73274,1518.43452,2012,6
2012-06-01,MA,Massachusetts,ALL,all sectors,3119906.0,14.42,661.05538,4582.84279,2012,6
2012-06-01,MD,Maryland,TRA,transportation,5.0,8.43,3.76869,44.69123,2012,6
2012-06-01,MD,Maryland,RES,residential,2209342.0,13.14,289.32942,2201.60025,2012,6
2012-06-01,MD,Maryland,IND,industrial,8810.0,7.94,36.2635,456.8387,2012,6
2012-06-01,ENC,East North Central,IND,industrial,61918.0,6.51,1115.25896,17133.08493,2012,6
2012-06-01,KY,Kentucky,IND,industrial,7162.0,5.65,185.271,3281.81689,2012,6
2012-06-01,ENC,East North Central,TRA,transportation,7.0,7.01,3.42412,48.86258,2012,6
2012-06-01,WNC,West North Central,ALL,all sectors,10578902.0,9.22,2392.68454,25950.95099,2012,6
2012-06-01,WNC,West North Central,COM,commercial,1376216.0,9.2,808.66474,8791.86599,2012,6
2012-06-01,WNC,West North Central,IND,industrial,113202.0,6.64,524.60388,7895.85981,2012,6
2012-06-01,WNC,West North Central,RES,residential,9089482.0,11.44,1059.13497,9260.35591,2012,6
2012-06-01,WNC,West North Central,TRA,transportation,2.0,9.79,0.28094,2.86928,2012,6
2012-06-01,SAT,South Atlantic,ALL,all sectors,29591642.0,9.96,6912.61644,69404.27175,2012,6
2012-06-01,SAT,South Atlantic,COM,commercial,3579070.0,9.42,2570.18627,27294.7042,2012,6
2012-06-01,ENC,East North Central,RES,residential,19565708.0,12.15,2085.65158,17166.32814,2012,6
2012-06-01,MS,Mississippi,ALL,all sectors,1492923.0,8.9,387.25398,4349.75013,2012,6
2012-06-01,GA,Georgia,RES,residential,4073105.0,11.88,593.3985,4993.36324,2012,6
2012-06-01,OH,Ohio,COM,commercial,613148.0,9.28,387.31737,4173.82612,2012,6
2012-06-01,OH,Ohio,ALL,all sectors,5496480.0,9.22,1222.4296,13264.30271,2012,6
2012-06-01,ND,North Dakota,TRA,transportation,0.0,0.0,0.0,0.0,2012,6
